split,label,source_image,roi_file
train,lane_in,data/tusimple/train_set/clips/0313-1/38280/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_38280_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/21360/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_21360_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492722401070542251_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492722401070542251_0_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-1/7220/20.jpg,data/processed/train/lane_out/train_set_clips_0313-1_7220_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/4640/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_4640_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/4080/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_4080_20.jpg
train,lane_out,data/tusimple/test_set/clips/0530/1492638941714753572_0/20.jpg,data/processed/train/lane_out/test_set_clips_0530_1492638941714753572_0_20.jpg
train,lane_out,data/tusimple/test_set/clips/0531/1492636562515999144/20.jpg,data/processed/train/lane_out/test_set_clips_0531_1492636562515999144_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/7140/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_7140_20.jpg
train,lane_in,data/tusimple/train_set/clips/0531/1492636815431254832/20.jpg,data/processed/train/lane_in/train_set_clips_0531_1492636815431254832_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1495492756556281736/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1495492756556281736_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-2/580/20.jpg,data/processed/train/lane_out/train_set_clips_0313-2_580_20.jpg
train,lane_in,data/tusimple/test_set/clips/0531/1492628138352398699/20.jpg,data/processed/train/lane_in/test_set_clips_0531_1492628138352398699_20.jpg
train,lane_in,data/tusimple/train_set/clips/0601/1495492698578631850/20.jpg,data/processed/train/lane_in/train_set_clips_0601_1495492698578631850_20.jpg
train,lane_out,data/tusimple/train_set/clips/0531/1492638065910347401/20.jpg,data/processed/train/lane_out/train_set_clips_0531_1492638065910347401_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-2/13020/20.jpg,data/processed/train/lane_out/train_set_clips_0313-2_13020_20.jpg
train,lane_out,data/tusimple/test_set/clips/0530/1492631827357795094_0/20.jpg,data/processed/train/lane_out/test_set_clips_0530_1492631827357795094_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/4160/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_4160_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/4440/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_4440_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/11880/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_11880_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/12080/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_12080_20.jpg
train,lane_out,data/tusimple/train_set/clips/0601/1494453901427565927/20.jpg,data/processed/train/lane_out/train_set_clips_0601_1494453901427565927_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492638668879668949_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492638668879668949_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/15820/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_15820_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1494452533527068961/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1494452533527068961_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-1/40860/20.jpg,data/processed/train/lane_out/train_set_clips_0313-1_40860_20.jpg
train,lane_out,data/tusimple/train_set/clips/0531/1492627478052569489/20.jpg,data/processed/train/lane_out/train_set_clips_0531_1492627478052569489_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/31200/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_31200_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/1660/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_1660_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/38460/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_38460_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/6060/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_6060_20.jpg
train,lane_in,data/tusimple/test_set/clips/0531/1492636443987336888/20.jpg,data/processed/train/lane_in/test_set_clips_0531_1492636443987336888_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/33940/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_33940_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-1/17140/20.jpg,data/processed/train/lane_out/train_set_clips_0313-1_17140_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492635543298040200_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492635543298040200_0_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492638972696150145_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492638972696150145_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0601/1494452841891933527/20.jpg,data/processed/train/lane_in/train_set_clips_0601_1494452841891933527_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/37080/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_37080_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492638004283347059_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492638004283347059_0_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1495485047626619403/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1495485047626619403_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-1/6360/20.jpg,data/processed/train/lane_out/train_set_clips_0313-1_6360_20.jpg
train,lane_in,data/tusimple/train_set/clips/0531/1492636070711648916/20.jpg,data/processed/train/lane_in/train_set_clips_0531_1492636070711648916_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492635295444582813_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492635295444582813_0_20.jpg
train,lane_out,data/tusimple/train_set/clips/0531/1492627130396218776/20.jpg,data/processed/train/lane_out/train_set_clips_0531_1492627130396218776_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/6260/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_6260_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/1400/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_1400_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492627922217397224_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492627922217397224_0_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-1/17040/20.jpg,data/processed/train/lane_out/train_set_clips_0313-1_17040_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-2/135/20.jpg,data/processed/train/lane_out/train_set_clips_0313-2_135_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492630332328125257_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492630332328125257_0_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492638429024449894_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492638429024449894_0_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1495492550644470337/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1495492550644470337_20.jpg
train,lane_in,data/tusimple/train_set/clips/0531/1492627523591276079/20.jpg,data/processed/train/lane_in/train_set_clips_0531_1492627523591276079_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/25920/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_25920_20.jpg
train,lane_in,data/tusimple/test_set/clips/0531/1492635555287799062/20.jpg,data/processed/train/lane_in/test_set_clips_0531_1492635555287799062_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/32700/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_32700_20.jpg
train,lane_in,data/tusimple/train_set/clips/0601/1494452427576086954/20.jpg,data/processed/train/lane_in/train_set_clips_0601_1494452427576086954_20.jpg
train,lane_out,data/tusimple/train_set/clips/0531/1492628292995505180/20.jpg,data/processed/train/lane_out/train_set_clips_0531_1492628292995505180_20.jpg
train,lane_in,data/tusimple/test_set/clips/0531/1492637116582582777/20.jpg,data/processed/train/lane_in/test_set_clips_0531_1492637116582582777_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-1/21180/20.jpg,data/processed/train/lane_out/train_set_clips_0313-1_21180_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/18660/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_18660_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492638050253529437_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492638050253529437_0_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492638009277743415_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492638009277743415_0_20.jpg
train,lane_out,data/tusimple/test_set/clips/0530/1492638104220491809_0/20.jpg,data/processed/train/lane_out/test_set_clips_0530_1492638104220491809_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/50940/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_50940_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492635041596493583_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492635041596493583_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/4280/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_4280_20.jpg
train,lane_in,data/tusimple/train_set/clips/0531/1492637229448006688/20.jpg,data/processed/train/lane_in/train_set_clips_0531_1492637229448006688_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-1/42180/20.jpg,data/processed/train/lane_out/train_set_clips_0313-1_42180_20.jpg
train,lane_in,data/tusimple/train_set/clips/0601/1494452973834055947/20.jpg,data/processed/train/lane_in/train_set_clips_0601_1494452973834055947_20.jpg
train,lane_in,data/tusimple/test_set/clips/0531/1492637609088008439/20.jpg,data/processed/train/lane_in/test_set_clips_0531_1492637609088008439_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/8560/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_8560_20.jpg
train,lane_in,data/tusimple/test_set/clips/0531/1492638399175704698/20.jpg,data/processed/train/lane_in/test_set_clips_0531_1492638399175704698_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/14280/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_14280_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492627976184212149_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492627976184212149_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/28560/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_28560_20.jpg
train,lane_in,data/tusimple/train_set/clips/0531/1492637499885065518/20.jpg,data/processed/train/lane_in/train_set_clips_0531_1492637499885065518_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/36900/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_36900_20.jpg
train,lane_in,data/tusimple/test_set/clips/0531/1492627799060607107/20.jpg,data/processed/train/lane_in/test_set_clips_0531_1492627799060607107_20.jpg
train,lane_in,data/tusimple/train_set/clips/0601/1494452621490750551/20.jpg,data/processed/train/lane_in/train_set_clips_0601_1494452621490750551_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/23940/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_23940_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/16960/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_16960_20.jpg
train,lane_in,data/tusimple/train_set/clips/0601/1495485285520576618/20.jpg,data/processed/train/lane_in/train_set_clips_0601_1495485285520576618_20.jpg
train,lane_in,data/tusimple/train_set/clips/0601/1494453799472239703/20.jpg,data/processed/train/lane_in/train_set_clips_0601_1494453799472239703_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492627245493306361_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492627245493306361_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/40020/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_40020_20.jpg
train,lane_in,data/tusimple/train_set/clips/0601/1495485177570314287/20.jpg,data/processed/train/lane_in/train_set_clips_0601_1495485177570314287_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/28260/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_28260_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492627077594910499_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492627077594910499_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0601/1494452889872987663/20.jpg,data/processed/train/lane_in/train_set_clips_0601_1494452889872987663_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-2/40160/20.jpg,data/processed/train/lane_out/train_set_clips_0313-2_40160_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492635648232147248_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492635648232147248_0_20.jpg
train,lane_out,data/tusimple/test_set/clips/0601/1494453619553280515/20.jpg,data/processed/train/lane_out/test_set_clips_0601_1494453619553280515_20.jpg
train,lane_in,data/tusimple/test_set/clips/0531/1492722387379471063/20.jpg,data/processed/train/lane_in/test_set_clips_0531_1492722387379471063_20.jpg
train,lane_in,data/tusimple/train_set/clips/0601/1494452895868306142/20.jpg,data/processed/train/lane_in/train_set_clips_0601_1494452895868306142_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492630525209094421_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492630525209094421_0_20.jpg
train,lane_in,data/tusimple/test_set/clips/0531/1492629722027809022/20.jpg,data/processed/train/lane_in/test_set_clips_0531_1492629722027809022_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/935/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_935_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492631876330156837_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492631876330156837_0_20.jpg
train,lane_out,data/tusimple/test_set/clips/0531/1492627128130967757/20.jpg,data/processed/train/lane_out/test_set_clips_0531_1492627128130967757_20.jpg
train,lane_in,data/tusimple/train_set/clips/0531/1492639082431267285/20.jpg,data/processed/train/lane_in/train_set_clips_0531_1492639082431267285_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-2/365/20.jpg,data/processed/train/lane_out/train_set_clips_0313-2_365_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492634666822063122_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492634666822063122_0_20.jpg
train,lane_in,data/tusimple/test_set/clips/0531/1492638425228746225/20.jpg,data/processed/train/lane_in/test_set_clips_0531_1492638425228746225_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-2/37920/20.jpg,data/processed/train/lane_out/train_set_clips_0313-2_37920_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/17960/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_17960_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/17820/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_17820_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/32280/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_32280_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-2/395/20.jpg,data/processed/train/lane_out/train_set_clips_0313-2_395_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/38880/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_38880_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/15920/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_15920_20.jpg
train,lane_out,data/tusimple/test_set/clips/0530/1492626838739876007_0/20.jpg,data/processed/train/lane_out/test_set_clips_0530_1492626838739876007_0_20.jpg
train,lane_out,data/tusimple/test_set/clips/0530/1492628757111203952_0/20.jpg,data/processed/train/lane_out/test_set_clips_0530_1492628757111203952_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/9000/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_9000_20.jpg
train,lane_out,data/tusimple/train_set/clips/0601/1494452597499005653/20.jpg,data/processed/train/lane_out/train_set_clips_0601_1494452597499005653_20.jpg
train,lane_out,data/tusimple/train_set/clips/0601/1495058527645454477/20.jpg,data/processed/train/lane_out/train_set_clips_0601_1495058527645454477_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492627952198486287_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492627952198486287_0_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-1/6400/20.jpg,data/processed/train/lane_out/train_set_clips_0313-1_6400_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-1/17180/20.jpg,data/processed/train/lane_out/train_set_clips_0313-1_17180_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492626942676696430_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492626942676696430_0_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1494453541585322375/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1494453541585322375_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492630183417192090_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492630183417192090_0_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1494453341673586257/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1494453341673586257_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/15960/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_15960_20.jpg
train,lane_out,data/tusimple/test_set/clips/0530/1492630215397724302_0/20.jpg,data/processed/train/lane_out/test_set_clips_0530_1492630215397724302_0_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492626448977859435_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492626448977859435_0_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-1/13820/20.jpg,data/processed/train/lane_out/train_set_clips_0313-1_13820_20.jpg
train,lane_out,data/tusimple/test_set/clips/0530/1492722761454026333_0/20.jpg,data/processed/train/lane_out/test_set_clips_0530_1492722761454026333_0_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492630141441013142_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492630141441013142_0_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1494453083785959404/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1494453083785959404_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492627345432592947_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492627345432592947_0_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492627657379232618_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492627657379232618_0_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1494453037806049921/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1494453037806049921_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/2820/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_2820_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492630572180684863_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492630572180684863_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0601/1495492752555478395/20.jpg,data/processed/train/lane_in/train_set_clips_0601_1495492752555478395_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/30240/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_30240_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-1/13520/20.jpg,data/processed/train/lane_out/train_set_clips_0313-1_13520_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-2/20220/20.jpg,data/processed/train/lane_out/train_set_clips_0313-2_20220_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/1355/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_1355_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/14400/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_14400_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/1215/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_1215_20.jpg
train,lane_out,data/tusimple/test_set/clips/0530/1492720201463893488_0/20.jpg,data/processed/train/lane_out/test_set_clips_0530_1492720201463893488_0_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1494452613491980502/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1494452613491980502_20.jpg
train,lane_out,data/tusimple/train_set/clips/0531/1492628952294415473/20.jpg,data/processed/train/lane_out/train_set_clips_0531_1492628952294415473_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/11840/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_11840_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-1/46740/20.jpg,data/processed/train/lane_out/train_set_clips_0313-1_46740_20.jpg
train,lane_out,data/tusimple/test_set/clips/0531/1492638734806370674/20.jpg,data/processed/train/lane_out/test_set_clips_0531_1492638734806370674_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/34140/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_34140_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/37640/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_37640_20.jpg
train,lane_in,data/tusimple/test_set/clips/0531/1492722384383546981/20.jpg,data/processed/train/lane_in/test_set_clips_0531_1492722384383546981_20.jpg
train,lane_in,data/tusimple/test_set/clips/0531/1492629674456604561/20.jpg,data/processed/train/lane_in/test_set_clips_0531_1492629674456604561_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/5520/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_5520_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-1/7800/20.jpg,data/processed/train/lane_out/train_set_clips_0313-1_7800_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1495058531642109690/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1495058531642109690_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/25440/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_25440_20.jpg
train,lane_in,data/tusimple/test_set/clips/0531/1492626718748019090/20.jpg,data/processed/train/lane_in/test_set_clips_0531_1492626718748019090_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1495058637598281828/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1495058637598281828_20.jpg
train,lane_out,data/tusimple/test_set/clips/0531/1492636624746010954/20.jpg,data/processed/train/lane_out/test_set_clips_0531_1492636624746010954_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/155/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_155_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/8040/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_8040_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492637730446000147_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492637730446000147_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/39860/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_39860_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492635069579703886_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492635069579703886_0_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1494453657537147475/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1494453657537147475_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/5820/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_5820_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492637957311562909_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492637957311562909_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/8400/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_8400_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/34100/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_34100_20.jpg
train,lane_out,data/tusimple/test_set/clips/0601/1495485247537173856/20.jpg,data/processed/train/lane_out/test_set_clips_0601_1495485247537173856_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1494452465557579954/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1494452465557579954_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-1/19800/20.jpg,data/processed/train/lane_out/train_set_clips_0313-1_19800_20.jpg
train,lane_in,data/tusimple/test_set/clips/0531/1492626939345388665/20.jpg,data/processed/train/lane_in/test_set_clips_0531_1492626939345388665_20.jpg
train,lane_in,data/tusimple/test_set/clips/0531/1495488046271205496/20.jpg,data/processed/train/lane_in/test_set_clips_0531_1495488046271205496_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/39900/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_39900_20.jpg
train,lane_out,data/tusimple/test_set/clips/0531/1492629926504138530/20.jpg,data/processed/train/lane_out/test_set_clips_0531_1492629926504138530_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/12720/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_12720_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/38780/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_38780_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/22560/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_22560_20.jpg
train,lane_in,data/tusimple/train_set/clips/0601/1494453769487225684/20.jpg,data/processed/train/lane_in/train_set_clips_0601_1494453769487225684_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1494452525531798564/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1494452525531798564_20.jpg
train,lane_in,data/tusimple/train_set/clips/0531/1492629582045649629/20.jpg,data/processed/train/lane_in/train_set_clips_0531_1492629582045649629_20.jpg
train,lane_out,data/tusimple/test_set/clips/0530/1492635489327445865_0/20.jpg,data/processed/train/lane_out/test_set_clips_0530_1492635489327445865_0_20.jpg
train,lane_out,data/tusimple/train_set/clips/0531/1492635951718838004/20.jpg,data/processed/train/lane_out/train_set_clips_0531_1492635951718838004_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-1/47820/20.jpg,data/processed/train/lane_out/train_set_clips_0313-1_47820_20.jpg
train,lane_out,data/tusimple/train_set/clips/0531/1492630190347529487/20.jpg,data/processed/train/lane_out/train_set_clips_0531_1492630190347529487_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/41740/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_41740_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492626252095353084_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492626252095353084_0_20.jpg
train,lane_out,data/tusimple/test_set/clips/0530/1492627068602933406_0/20.jpg,data/processed/train/lane_out/test_set_clips_0530_1492627068602933406_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/1700/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_1700_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1494453513597540954/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1494453513597540954_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/16440/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_16440_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/1630/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_1630_20.jpg
